Initial state,P(Loser = Player 1)
"(1, 7, 7)",53393977813433/104025194330271
"(1, 7, 8)",28684931230594515891499/48772814381427153039435
"(1, 7, 9)",3248386035697457999137/5253882721927376294498
"(1, 7, 10)",1711985599662214870212691772/2737547722959924224019085871
"(1, 8, 1)",23935027/48690978
"(1, 8, 2)",4052550/7036351
"(1, 8, 3)",1400282283425/2351413678929
"(1, 8, 4)",130877374629/213378126031
"(1, 8, 5)",28156702724520343/45890512179639082
"(1, 8, 6)",21248667640539/34675064776757
"(1, 8, 7)",28684931230594515891499/48772814381427153039435
"(1, 8, 8)",1360397809099802318197/2626941360963688147249
"(1, 8, 9)",1620081005234468130867622409/2737547722959924224019085871
"(1, 8, 10)",1777557546617529368751569553/2856388343613233576872397036
"(1, 9, 1)",10427014/21109053
"(1, 9, 2)",9520691348078/16459895752503
"(1, 9, 3)",124828754503/213378126031
"(1, 9, 4)",9947088885861389/16196651357519676
"(1, 9, 5)",258287600248547/416100777321084
"(1, 9, 6)",30222426431864891283841/48772814381427153039435
"(1, 9, 7)",3248386035697457999137/5253882721927376294498
"(1, 9, 8)",1620081005234468130867622409/2737547722959924224019085871
"(1, 9, 9)",6683405270647674267097548005/12853747546259551095925786662
"(1, 9, 10)",3714777279572669611218001904679583184203/6259835838333813660121859403177283630776
"(1, 10, 1)",55410683846/111972079949
"(1, 10, 2)",124031295624/213378126031
"(1, 10, 3)",329163154048825171/550686146155668984
"(1, 10, 4)",21393083726023/34675064776757
"(1, 10, 5)",3377957002474178998319/5419201597936350337715
"(1, 10, 6)",1640810152833367160839/2626941360963688147249
"(1, 10, 7)",1711985599662214870212691772/2737547722959924224019085871
"(1, 10, 8)",1777557546617529368751569553/2856388343613233576872397036
"(1, 10, 9)",3714777279572669611218001904679583184203/6259835838333813660121859403177283630776
"(1, 10, 10)",55080155244906283771821644159795/105615618000709461364843182788871
"(2, 1, 1)",1/7
"(2, 1, 2)",2/7
"(2, 1, 3)",69/217
"(2, 1, 4)",75/218
"(2, 1, 5)",38368/107555
"(2, 1, 6)",5644/15019
"(2, 1, 7)",21718301/56806141
"(2, 1, 8)",2728776/7036351
"(2, 1, 9)",6431740299088/16459895752503
"(2, 1, 10)",24007484149/60965178866
"(2, 2, 1)",2/7
"(2, 2, 2)",1/3
"(2, 2, 3)",89/218
"(2, 2, 4)",3/7
"(2, 2, 5)",6727/15019
"(2, 2, 6)",19/42
"(2, 2, 7)",3295685/7036351
"(2, 2, 8)",44/93
"(2, 2, 9)",205055905063/426756252062
"(2, 2, 10)",631/1308
"(2, 3, 1)",69/217
"(2, 3, 2)",89/218
"(2, 3, 3)",17761/46095
"(2, 3, 4)",7118/15019
"(2, 3, 5)",3388439/6955854
"(2, 3, 6)",521939/1005193
"(2, 3, 7)",175873117048/335916239847
"(2, 3, 8)",31906088041/60965178866
"(2, 3, 9)",11950975791691613/22945256089819541
"(2, 3, 10)",18571443125172/34675064776757
"(2, 4, 1)",75/218
"(2, 4, 2)",3/7
"(2, 4, 3)",7118/15019
"(2, 4, 4)",3/7
"(2, 4, 5)",3529997/7036351
"(2, 4, 6)",113/217
"(2, 4, 7)",231918625879/426756252062
"(2, 4, 8)",60/109
"(2, 4, 9)",19188262036913/34675064776757
"(2, 4, 10)",59786/107555
"(2, 5, 1)",38368/107555
"(2, 5, 2)",6727/15019
"(2, 5, 3)",3388439/6955854
"(2, 5, 4)",3529997/7036351
"(2, 5, 5)",346875260413/783804559643
"(2, 5, 6)",110672916812/213378126031
"(2, 5, 7)",293617161095758997/550686146155668984
"(2, 5, 8)",38424649615647/69350129553514
"(2, 5, 9)",3039040347164154603547/5419201597936350337715
"(2, 5, 10)",1495573108152538186574/2626941360963688147249
"(2, 6, 1)",5644/15019
"(2, 6, 2)",19/42
"(2, 6, 3)",521939/1005193
"(2, 6, 4)",113/217
"(2, 6, 5)",110672916812/213378126031
"(2, 6, 6)",307/654
"(2, 6, 7)",18718913036676/34675064776757
"(2, 6, 8)",1207/2195
"(2, 6, 9)",1507772841985489593977/2626941360963688147249
"(2, 6, 10)",52181/90114
"(2, 7, 1)",21718301/56806141
"(2, 7, 2)",3295685/7036351
"(2, 7, 3)",175873117048/335916239847
"(2, 7, 4)",231918625879/426756252062
"(2, 7, 5)",293617161095758997/550686146155668984
"(2, 7, 6)",18718913036676/34675064776757
"(2, 7, 7)",2612807097312708911547/5419201597936350337715
"(2, 7, 8)",1454252066335718807342/2626941360963688147249
"(2, 7, 9)",401182405219698264244484999/714142884250415014961500662
"(2, 7, 10)",5036575822963081174138649819/8569165030839700730617191108
"(2, 8, 1)",2728776/7036351
"(2, 8, 2)",44/93
"(2, 8, 3)",31906088041/60965178866
"(2, 8, 4)",60/109
"(2, 8, 5)",38424649615647/69350129553514
"(2, 8, 6)",1207/2195
"(2, 8, 7)",1454252066335718807342/2626941360963688147249
"(2, 8, 8)",7379/15019
"(2, 8, 9)",2398822755227823901788952451/4284582515419850365308595554
"(2, 8, 10)",27650603/48690978
"(2, 9, 1)",6431740299088/16459895752503
"(2, 9, 2)",205055905063/426756252062
"(2, 9, 3)",11950975791691613/22945256089819541
"(2, 9, 4)",19188262036913/34675064776757
"(2, 9, 5)",3039040347164154603547/5419201597936350337715
"(2, 9, 6)",1507772841985489593977/2626941360963688147249
"(2, 9, 7)",401182405219698264244484999/714142884250415014961500662
"(2, 9, 8)",2398822755227823901788952451/4284582515419850365308595554
"(2, 9, 9)",773604907909641181271282795249131603123/1564958959583453415030464850794320907694
"(2, 9, 10)",19874949244669796650207249896838/35205206000236487121614394262957
"(2, 10, 1)",24007484149/60965178866
"(2, 10, 2)",631/1308
"(2, 10, 3)",18571443125172/34675064776757
"(2, 10, 4)",59786/107555
"(2, 10, 5)",1495573108152538186574/2626941360963688147249
"(2, 10, 6)",52181/90114
"(2, 10, 7)",5036575822963081174138649819/8569165030839700730617191108
"(2, 10, 8)",27650603/48690978
"(2, 10, 9)",19874949244669796650207249896838/35205206000236487121614394262957
"(2, 10, 10)",3522116/7036351
"(3, 1, 1)",2/21
"(3, 1, 2)",5/31
"(3, 1, 3)",347/1308
"(3, 1, 4)",904/3073
"(3, 1, 5)",13759/45057
"(3, 1, 6)",35847381/113612282
"(3, 1, 7)",13627813/42218106
"(3, 1, 8)",782705348582/2351413678929
"(3, 1, 9)",899588314829/2560537512372
"(3, 1, 10)",196337213119052089/550686146155668984
"(3, 2, 1)",5/31
"(3, 2, 2)",20/109
"(3, 2, 3)",14167/46095
"(3, 2, 4)",4695/15019
"(3, 2, 5)",1197064/3477927
"(3, 2, 6)",2465633/7036351
"(3, 2, 7)",865941854830/2351413678929
"(3, 2, 8)",11601074711/30482589433
"(3, 2, 9)",18066435778713223/45890512179639082
"(3, 2, 10)",27721800438851/69350129553514
"(3, 3, 1)",347/1308
"(3, 3, 2)",14167/46095
"(3, 3, 3)",1/3
"(3, 3, 4)",6524853/16230326
"(3, 3, 5)",1246820/3015579
"(3, 3, 6)",3/7
"(3, 3, 7)",1143510982097/2560537512372
"(3, 3, 8)",3640155759334337/8098325678759838
"(3, 3, 9)",19/42
"(3, 3, 10)",1518180767562712624297/3251520958761810202629
"(3, 4, 1)",904/3073
"(3, 4, 2)",4695/15019
"(3, 4, 3)",6524853/16230326
"(3, 4, 4)",22035/59129
"(3, 4, 5)",1038528790106/2351413678929
"(3, 4, 6)",201612448543/426756252062
"(3, 4, 7)",33225549223665580/68835768269458623
"(3, 4, 8)",17404095857628/34675064776757
"(3, 4, 9)",555822929264170628721/1083840319587270067543
"(3, 4, 10)",1360732293257860294481/2626941360963688147249
"(3, 5, 1)",13759/45057
"(3, 5, 2)",1197064/3477927
"(3, 5, 3)",1246820/3015579
"(3, 5, 4)",1038528790106/2351413678929
"(3, 5, 5)",511123077923/1280268756186
"(3, 5, 6)",87029170330025371/183562048718556328
"(3, 5, 7)",50614647526576/104025194330271
"(3, 5, 8)",24133326254239837484027/48772814381427153039435
"(3, 5, 9)",211379696078630981067/404144824763644330346
"(3, 5, 10)",206430886516068379914456555/391078246137132032002726553
"(3, 6, 1)",35847381/113612282
"(3, 6, 2)",2465633/7036351
"(3, 6, 3)",3/7
"(3, 6, 4)",201612448543/426756252062
"(3, 6, 5)",87029170330025371/183562048718556328
"(3, 6, 6)",3/7
"(3, 6, 7)",67685828749311772640521/136563880267996028510418
"(3, 6, 8)",1328239203752978027607/2626941360963688147249
"(3, 6, 9)",113/217
"(3, 6, 10)",661673469517295575544493925/1224166432977100104373884444
"(3, 7, 1)",13627813/42218106
"(3, 7, 2)",865941854830/2351413678929
"(3, 7, 3)",1143510982097/2560537512372
"(3, 7, 4)",33225549223665580/68835768269458623
"(3, 7, 5)",50614647526576/104025194330271
"(3, 7, 6)",67685828749311772640521/136563880267996028510418
"(3, 7, 7)",3470225881998024595144/7880824082891064441747
"(3, 7, 8)",105629625201125688858141105/210580594073840324924545067
"(3, 7, 9)",26855375243446709843342507471/51414990185038204383703146648
"(3, 7, 10)",554365276649967472622132237691687870023/1043305973055635610020309900529547271796
"(3, 8, 1)",782705348582/2351413678929
"(3, 8, 2)",11601074711/30482589433
"(3, 8, 3)",3640155759334337/8098325678759838
"(3, 8, 4)",17404095857628/34675064776757
"(3, 8, 5)",24133326254239837484027/48772814381427153039435
"(3, 8, 6)",1328239203752978027607/2626941360963688147249
"(3, 8, 7)",105629625201125688858141105/210580594073840324924545067
"(3, 8, 8)",319162566989595559845463872/714097085903308394218099259
"(3, 8, 9)",90062532563137774526873045085882271805/173884328842605935003384983421591211966
"(3, 8, 10)",55590782303536883809944696371926/105615618000709461364843182788871
"(3, 9, 1)",899588314829/2560537512372
"(3, 9, 2)",18066435778713223/45890512179639082
"(3, 9, 3)",19/42
"(3, 9, 4)",555822929264170628721/1083840319587270067543
"(3, 9, 5)",211379696078630981067/404144824763644330346
"(3, 9, 6)",113/217
"(3, 9, 7)",26855375243446709843342507471/51414990185038204383703146648
"(3, 9, 8)",90062532563137774526873045085882271805/173884328842605935003384983421591211966
"(3, 9, 9)",307/654
"(3, 9, 10)",862371914081543984562373560049109506461964930/1613538037425217191548094639872658687481166047
"(3, 10, 1)",196337213119052089/550686146155668984
"(3, 10, 2)",27721800438851/69350129553514
"(3, 10, 3)",1518180767562712624297/3251520958761810202629
"(3, 10, 4)",1360732293257860294481/2626941360963688147249
"(3, 10, 5)",206430886516068379914456555/391078246137132032002726553
"(3, 10, 6)",661673469517295575544493925/1224166432977100104373884444
"(3, 10, 7)",554365276649967472622132237691687870023/1043305973055635610020309900529547271796
"(3, 10, 8)",55590782303536883809944696371926/105615618000709461364843182788871
"(3, 10, 9)",862371914081543984562373560049109506461964930/1613538037425217191548094639872658687481166047
"(3, 10, 10)",22355501050008500989937450914345700431563/46743244277167462741038677307002127575369
"(4, 1, 1)",5/93
"(4, 1, 2)",23/218
"(4, 1, 3)",2396/15365
"(4, 1, 4)",3820/15019
"(4, 1, 5)",13363751/48690978
"(4, 1, 6)",284010/1005193
"(4, 1, 7)",229637006363/783804559643
"(4, 1, 8)",128439585885/426756252062
"(4, 1, 9)",42255760205609609/137671536538917246
"(4, 1, 10)",10791231472757/34675064776757
"(4, 2, 1)",23/218
"(4, 2, 2)",1/7
"(4, 2, 3)",3206/15019
"(4, 2, 4)",2/7
"(4, 2, 5)",2171411/7036351
"(4, 2, 6)",69/217
"(4, 2, 7)",144904300375/426756252062
"(4, 2, 8)",75/218
"(4, 2, 9)",12130268114700/34675064776757
"(4, 2, 10)",38368/107555
"(4, 3, 1)",2396/15365
"(4, 3, 2)",3206/15019
"(4, 3, 3)",1590310/8115163
"(4, 3, 4)",18547/59129
"(4, 3, 5)",256821221596/783804559643
"(4, 3, 6)",136757774089/426756252062
"(4, 3, 7)",24005332840036162/68835768269458623
"(4, 3, 8)",12568384688085/34675064776757
"(4, 3, 9)",1964277723776410836308/5419201597936350337715
"(4, 3, 10)",988352868363177899509/2626941360963688147249
"(4, 4, 1)",3820/15019
"(4, 4, 2)",2/7
"(4, 4, 3)",18547/59129
"(4, 4, 4)",1/3
"(4, 4, 5)",84876167244/213378126031
"(4, 4, 6)",89/218
"(4, 4, 7)",28873699490881/69350129553514
"(4, 4, 8)",3/7
"(4, 4, 9)",1171297501501639393001/2626941360963688147249
"(4, 4, 10)",6727/15019
"(4, 5, 1)",13363751/48690978
"(4, 5, 2)",2171411/7036351
"(4, 5, 3)",256821221596/783804559643
"(4, 5, 4)",84876167244/213378126031
"(4, 5, 5)",8442844064536220/22945256089819541
"(4, 5, 6)",14783991480170/34675064776757
"(4, 5, 7)",2419219694001776396926/5419201597936350337715
"(4, 5, 8)",1235629950472136738863/2626941360963688147249
"(4, 5, 9)",1314098484097014146189074599/2737547722959924224019085871
"(4, 5, 10)",1066609397425461720748840283/2142291257709925182654297777
"(4, 6, 1)",284010/1005193
"(4, 6, 2)",69/217
"(4, 6, 3)",136757774089/426756252062
"(4, 6, 4)",89/218
"(4, 6, 5)",14783991480170/34675064776757
"(4, 6, 6)",17761/46095
"(4, 6, 7)",1183085808668073130719/2626941360963688147249
"(4, 6, 8)",7118/15019
"(4, 6, 9)",98294768718228193809139625/204027738829516684062314074
"(4, 6, 10)",3388439/6955854
"(4, 7, 1)",229637006363/783804559643
"(4, 7, 2)",144904300375/426756252062
"(4, 7, 3)",24005332840036162/68835768269458623
"(4, 7, 4)",28873699490881/69350129553514
"(4, 7, 5)",2419219694001776396926/5419201597936350337715
"(4, 7, 6)",1183085808668073130719/2626941360963688147249
"(4, 7, 7)",1101945406994966738202493666/2737547722959924224019085871
"(4, 7, 8)",1355220813024395787541905921/2856388343613233576872397036
"(4, 7, 9)",251951921381823376261127844984357967225/521652986527817805010154950264773635898
"(4, 7, 10)",17290205223304802871512126522958/35205206000236487121614394262957
"(4, 8, 1)",128439585885/426756252062
"(4, 8, 2)",75/218
"(4, 8, 3)",12568384688085/34675064776757
"(4, 8, 4)",3/7
"(4, 8, 5)",1235629950472136738863/2626941360963688147249
"(4, 8, 6)",7118/15019
"(4, 8, 7)",1355220813024395787541905921/2856388343613233576872397036
"(4, 8, 8)",3/7
"(4, 8, 9)",17316201165068024939071717371553/35205206000236487121614394262957
"(4, 8, 10)",3529997/7036351
"(4, 9, 1)",42255760205609609/137671536538917246
"(4, 9, 2)",12130268114700/34675064776757
"(4, 9, 3)",1964277723776410836308/5419201597936350337715
"(4, 9, 4)",1171297501501639393001/2626941360963688147249
"(4, 9, 5)",1314098484097014146189074599/2737547722959924224019085871
"(4, 9, 6)",98294768718228193809139625/204027738829516684062314074
"(4, 9, 7)",251951921381823376261127844984357967225/521652986527817805010154950264773635898
"(4, 9, 8)",17316201165068024939071717371553/35205206000236487121614394262957
"(4, 9, 9)",706891522897584344440393661795683489507376002/1613538037425217191548094639872658687481166047
"(4, 9, 10)",418202587662617984352376531883619045105425/841378396989014329338696191526038296356642
"(4, 10, 1)",10791231472757/34675064776757
"(4, 10, 2)",38368/107555
"(4, 10, 3)",988352868363177899509/2626941360963688147249
"(4, 10, 4)",6727/15019
"(4, 10, 5)",1066609397425461720748840283/2142291257709925182654297777
"(4, 10, 6)",3388439/6955854
"(4, 10, 7)",17290205223304802871512126522958/35205206000236487121614394262957
"(4, 10, 8)",3529997/7036351
"(4, 10, 9)",418202587662617984352376531883619045105425/841378396989014329338696191526038296356642
"(4, 10, 10)",346875260413/783804559643
"(5, 1, 1)",23/654
"(5, 1, 2)",1343/15365
"(5, 1, 3)",10415/90114
"(5, 1, 4)",3838312/24345489
"(5, 1, 5)",3514235/14072702
"(5, 1, 6)",629776186504/2351413678929
"(5, 1, 7)",703345416785/2560537512372
"(5, 1, 8)",12967257247540501/45890512179639082
"(5, 1, 9)",10046231718213/34675064776757
"(5, 1, 10)",28650015165326556136943/97545628762854306078870
"(5, 2, 1)",1343/15365
"(5, 2, 2)",1565/15019
"(5, 2, 3)",1173287/6955854
"(5, 2, 4)",1334943/7036351
"(5, 2, 5)",218464649615/783804559643
"(5, 2, 6)",121043592577/426756252062
"(5, 2, 7)",21039294216998908/68835768269458623
"(5, 2, 8)",10981307839844/34675064776757
"(5, 2, 9)",31464708822612488678891/97545628762854306078870
"(5, 2, 10)",853154425844846640878/2626941360963688147249
"(5, 3, 1)",10415/90114
"(5, 3, 2)",1173287/6955854
"(5, 3, 3)",521939/3015579
"(5, 3, 4)",542421224035/2351413678929
"(5, 3, 5)",769145678263/2560537512372
"(5, 3, 6)",409007080045582/1349720946459973
"(5, 3, 7)",11200444036352/34675064776757
"(5, 3, 8)",3271305678083723847541/9754562876285430607887
"(5, 3, 9)",2685299410522836870038/7880824082891064441747
"(5, 3, 10)",1933393327022641468706723585/5475095445919848448038171742
"(5, 4, 1)",3838312/24345489
"(5, 4, 2)",1334943/7036351
"(5, 4, 3)",542421224035/2351413678929
"(5, 4, 4)",43625791543/213378126031
"(5, 4, 5)",14502412025283321/45890512179639082
"(5, 4, 6)",23131929945039/69350129553514
"(5, 4, 7)",5448740679617282041592/16257604793809051013145
"(5, 4, 8)",853039073881228083741/2626941360963688147249
"(5, 4, 9)",1923607570012852793527759051/5475095445919848448038171742
"(5, 4, 10)",520984939433009291115761617/1428194171806616788436198518
"(5, 5, 1)",3514235/14072702
"(5, 5, 2)",218464649615/783804559643
"(5, 5, 3)",769145678263/2560537512372
"(5, 5, 4)",14502412025283321/45890512179639082
"(5, 5, 5)",1/3
"(5, 5, 6)",6439823895667436007413/16257604793809051013145
"(5, 5, 7)",6385250974738526255173/15761648165782128883494
"(5, 5, 8)",161133975315887952682287184/391078246137132032002726553
"(5, 5, 9)",2680132187852156913607026524/6426873773129775547962893331
"(5, 5, 10)",3/7
"(5, 6, 1)",629776186504/2351413678929
"(5, 6, 2)",121043592577/426756252062
"(5, 6, 3)",409007080045582/1349720946459973
"(5, 6, 4)",23131929945039/69350129553514
"(5, 6, 5)",6439823895667436007413/16257604793809051013145
"(5, 6, 6)",958028418753846045591/2626941360963688147249
"(5, 6, 7)",493545240584706845242975801/1173234738411396096008179659
"(5, 6, 8)",3676802344356247542368258171/8569165030839700730617191108
"(5, 6, 9)",233555419671137710851492056154597943619/521652986527817805010154950264773635898
"(5, 6, 10)",49498455288073444567990060619026/105615618000709461364843182788871
"(5, 7, 1)",703345416785/2560537512372
"(5, 7, 2)",21039294216998908/68835768269458623
"(5, 7, 3)",11200444036352/34675064776757
"(5, 7, 4)",5448740679617282041592/16257604793809051013145
"(5, 7, 5)",6385250974738526255173/15761648165782128883494
"(5, 7, 6)",493545240584706845242975801/1173234738411396096008179659
"(5, 7, 7)",9674694119132047478146563553/25707495092519102191851573324
"(5, 7, 8)",25424153614205494181829414445086271633/57961442947535311667794994473863737322
"(5, 7, 9)",573367639948492915086708712690409/1267387416008513536378118193466452
"(5, 7, 10)",5340031452713172950915657426961828181342031421/11294766261976520340836662479108610812368162329
"(5, 8, 1)",12967257247540501/45890512179639082
"(5, 8, 2)",10981307839844/34675064776757
"(5, 8, 3)",3271305678083723847541/9754562876285430607887
"(5, 8, 4)",853039073881228083741/2626941360963688147249
"(5, 8, 5)",161133975315887952682287184/391078246137132032002726553
"(5, 8, 6)",3676802344356247542368258171/8569165030839700730617191108
"(5, 8, 7)",25424153614205494181829414445086271633/57961442947535311667794994473863737322
"(5, 8, 8)",41624396235482918053719484036111/105615618000709461364843182788871
"(5, 8, 9)",42886670841390238159882104530946649897885855/94914002201483364208711449404274040440068591
"(5, 8, 10)",199381820440705991098941546433761849847907/420689198494507164669348095763019148178321
"(5, 9, 1)",10046231718213/34675064776757
"(5, 9, 2)",31464708822612488678891/97545628762854306078870
"(5, 9, 3)",2685299410522836870038/7880824082891064441747
"(5, 9, 4)",1923607570012852793527759051/5475095445919848448038171742
"(5, 9, 5)",2680132187852156913607026524/6426873773129775547962893331
"(5, 9, 6)",233555419671137710851492056154597943619/521652986527817805010154950264773635898
"(5, 9, 7)",573367639948492915086708712690409/1267387416008513536378118193466452
"(5, 9, 8)",42886670841390238159882104530946649897885855/94914002201483364208711449404274040440068591
"(5, 9, 9)",1020305152268720480077686246272238449959187/2524135190967042988016088574578114889069926
"(5, 9, 10)",87493523998968694360464055922770801083271728795642354521/184448187737959001686614675660794322282665031562798544727
"(5, 10, 1)",28650015165326556136943/97545628762854306078870
"(5, 10, 2)",853154425844846640878/2626941360963688147249
"(5, 10, 3)",1933393327022641468706723585/5475095445919848448038171742
"(5, 10, 4)",520984939433009291115761617/1428194171806616788436198518
"(5, 10, 5)",3/7
"(5, 10, 6)",49498455288073444567990060619026/105615618000709461364843182788871
"(5, 10, 7)",5340031452713172950915657426961828181342031421/11294766261976520340836662479108610812368162329
"(5, 10, 8)",199381820440705991098941546433761849847907/420689198494507164669348095763019148178321
"(5, 10, 9)",87493523998968694360464055922770801083271728795642354521/184448187737959001686614675660794322282665031562798544727
"(5, 10, 10)",3/7
"(6, 1, 1)",1343/46095
"(6, 1, 2)",1077/15019
"(6, 1, 3)",10971881/113612282
"(6, 1, 4)",6976/59129
"(6, 1, 5)",366379763401/2351413678929
"(6, 1, 6)",52680555875/213378126031
"(6, 1, 7)",36220037305006859/137671536538917246
"(6, 1, 8)",18690482821117/69350129553514
"(6, 1, 9)",13403226960451071931882/48772814381427153039435
"(6, 1, 10)",738987312832470996886/2626941360963688147249
"(6, 2, 1)",1077/15019
"(6, 2, 2)",2/21
"(6, 2, 3)",917145/7036351
"(6, 2, 4)",5/31
"(6, 2, 5)",84366825861/426756252062
"(6, 2, 6)",347/1308
"(6, 2, 7)",9693156956145/34675064776757
"(6, 2, 8)",904/3073
"(6, 2, 9)",794736660776450621805/2626941360963688147249
"(6, 2, 10)",13759/45057
"(6, 3, 1)",10971881/113612282
"(6, 3, 2)",917145/7036351
"(6, 3, 3)",1/7
"(6, 3, 4)",44193014715/213378126031
"(6, 3, 5)",40907915502331805/183562048718556328
"(6, 3, 6)",2/7
"(6, 3, 7)",41767964140499751661487/136563880267996028510418
"(6, 3, 8)",819422269496771161395/2626941360963688147249
"(6, 3, 9)",69/217
"(6, 3, 10)",1446287889182630239094182049/4284582515419850365308595554
"(6, 4, 1)",6976/59129
"(6, 4, 2)",5/31
"(6, 4, 3)",44193014715/213378126031
"(6, 4, 4)",20/109
"(6, 4, 5)",16650216648135/69350129553514
"(6, 4, 6)",14167/46095
"(6, 4, 7)",843284521034336447895/2626941360963688147249
"(6, 4, 8)",4695/15019
"(6, 4, 9)",135411785808716987422848335/408055477659033368124628148
"(6, 4, 10)",1197064/3477927
"(6, 5, 1)",366379763401/2351413678929
"(6, 5, 2)",84366825861/426756252062
"(6, 5, 3)",40907915502331805/183562048718556328
"(6, 5, 4)",16650216648135/69350129553514
"(6, 5, 5)",3377957002474178998319/16257604793809051013145
"(6, 5, 6)",834456471104921050829/2626941360963688147249
"(6, 5, 7)",391724589371472761755718074/1173234738411396096008179659
"(6, 5, 8)",243390615065478285318292357/714097085903308394218099259
"(6, 5, 9)",177387108454279101989561463946295731501/521652986527817805010154950264773635898
"(6, 5, 10)",23116850618517454250797454599207/70410412000472974243228788525914
"(6, 6, 1)",52680555875/213378126031
"(6, 6, 2)",347/1308
"(6, 6, 3)",2/7
"(6, 6, 4)",14167/46095
"(6, 6, 5)",834456471104921050829/2626941360963688147249
"(6, 6, 6)",1/3
"(6, 6, 7)",1126729420971180217479083363/2856388343613233576872397036
"(6, 6, 8)",6524853/16230326
"(6, 6, 9)",89/218
"(6, 6, 10)",1246820/3015579
"(6, 7, 1)",36220037305006859/137671536538917246
"(6, 7, 2)",9693156956145/34675064776757
"(6, 7, 3)",41767964140499751661487/136563880267996028510418
"(6, 7, 4)",843284521034336447895/2626941360963688147249
"(6, 7, 5)",391724589371472761755718074/1173234738411396096008179659
"(6, 7, 6)",1126729420971180217479083363/2856388343613233576872397036
"(6, 7, 7)",31531830229816125114026185600912575833/86942164421302967501692491710795605983
"(6, 7, 8)",88006530558214641041132578943657/211231236001418922729686365577742
"(6, 7, 9)",686785161598624912994627475397733612205076015/1613538037425217191548094639872658687481166047
"(6, 7, 10)",20323258872858040228773675436034973719320/46743244277167462741038677307002127575369
"(6, 8, 1)",18690482821117/69350129553514
"(6, 8, 2)",904/3073
"(6, 8, 3)",819422269496771161395/2626941360963688147249
"(6, 8, 4)",4695/15019
"(6, 8, 5)",243390615065478285318292357/714097085903308394218099259
"(6, 8, 6)",6524853/16230326
"(6, 8, 7)",88006530558214641041132578943657/211231236001418922729686365577742
"(6, 8, 8)",22035/59129
"(6, 8, 9)",59869626268275718849504481263955065961722/140229732831502388223116031921006382726107
"(6, 8, 10)",1038528790106/2351413678929
"(6, 9, 1)",13403226960451071931882/48772814381427153039435
"(6, 9, 2)",794736660776450621805/2626941360963688147249
"(6, 9, 3)",69/217
"(6, 9, 4)",135411785808716987422848335/408055477659033368124628148
"(6, 9, 5)",177387108454279101989561463946295731501/521652986527817805010154950264773635898
"(6, 9, 6)",89/218
"(6, 9, 7)",686785161598624912994627475397733612205076015/1613538037425217191548094639872658687481166047
"(6, 9, 8)",59869626268275718849504481263955065961722/140229732831502388223116031921006382726107
"(6, 9, 9)",17761/46095
"(6, 9, 10)",759567775927544483878001093898306760396335222251/1693402994299282919546685127097567088058799043073
